20:08:31.773,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:31.773,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:31.852,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:31.953,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:31.974,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:31.974,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.053,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.154,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.174,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.174,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.254,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.355,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.375,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.375,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.455,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.556,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.575,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.575,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.657,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.757,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.775,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.775,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.858,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.958,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:32.976,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:32.976,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.059,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.159,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.176,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.176,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.260,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.360,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.376,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.376,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.461,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.562,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.577,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.577,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.662,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.763,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.777,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.777,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.864,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.964,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:33.977,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:33.978,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.067,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.167,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.178,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.178,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.268,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.368,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.379,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.379,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.469,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.569,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.579,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.579,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.670,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.770,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.779,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.779,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:34.871,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.971,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:34.980,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.072,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.172,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.180,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.180,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.180,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.273,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.373,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.381,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.474,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.574,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.581,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.581,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.675,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.775,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.782,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.782,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.876,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.977,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:35.982,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:35.982,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.077,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.178,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.182,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.182,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.278,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.379,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.383,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.383,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.485,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.583,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.583,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.586,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.698,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.789,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.789,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.798,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.898,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:36.989,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.990,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:36.999,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.099,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.191,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.191,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.200,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.301,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.391,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.391,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.402,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.502,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.597,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.597,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.613,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.714,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.801,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.801,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:37.816,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:37.926,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.001,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.001,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.026,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.127,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.201,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.202,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.228,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.328,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.402,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.403,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.429,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.539,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.608,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.608,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.649,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.755,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.810,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.810,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:38.861,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:38.962,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.011,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.011,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.062,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.163,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.211,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.211,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.263,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.364,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.412,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.412,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.464,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.565,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.612,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.613,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.666,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.767,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.813,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.813,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:39.867,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:39.968,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.014,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.014,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.206,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.307,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.407,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.416,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.416,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.417,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.508,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.608,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.617,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.709,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.809,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:40.817,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.817,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.817,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:40.909,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.011,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.017,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.111,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.212,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.218,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.218,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.312,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.413,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.418,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.418,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.513,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.614,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.618,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.618,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.714,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.815,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:41.818,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.819,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:41.915,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.016,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.019,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.019,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.116,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.217,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.220,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.220,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.317,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.417,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.421,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.421,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.518,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.619,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.622,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.622,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.719,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.820,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:42.823,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.823,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:42.921,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.021,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.025,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.025,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.122,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.222,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.225,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.225,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.324,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.424,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.427,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.427,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.524,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.625,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.628,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.628,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.726,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.826,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:43.829,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.829,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:43.927,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.028,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.031,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.031,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.129,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.229,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.232,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.232,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.329,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.430,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.433,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.433,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.530,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.631,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.634,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.634,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.731,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.832,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:44.835,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.835,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:44.932,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.034,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.037,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.037,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.134,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.235,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.238,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.238,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.335,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.436,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.439,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.439,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.536,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.637,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.640,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.640,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.737,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.838,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:45.841,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.841,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:45.938,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.039,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.042,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.042,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.139,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.241,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.244,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.244,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.341,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.453,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.454,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.454,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.565,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.656,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.656,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.668,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.786,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:46.861,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.861,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:46.897,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:47.000,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:47.062,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:47.063,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:47.110,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:47.212,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:47.264,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:47.264,0x7DF,STD,8,RX,00 00 00 00 00 00 00 00
20:08:47.313,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
20:08:47.414,0x7DF,STD,8,TX,00 00 00 00 00 00 00 00
